snapshot_id,asset_id,as_of_date,asset_type,department,location,assigned_to,is_unassigned,asset_status,health_at_snapshot,age_years,warranty_days_remaining,open_issues_count,open_critical_or_high_issues,issues_opened_90d,maintenance_open_or_scheduled,maintenance_completed_365d,days_since_last_maintenance,rolling_error_count_30d,avg_cpu_temp_c,has_thermal_reading,reported_uptime_pct,risk_event_30d,risk_event_90d,label_horizon_days
AST-113_2024-02-28,AST-113,2024-02-28,Laptop,HR,Floor 3,Bob Lee,0,Active,Excellent,5.3,-1,0,0,5,0,0,162,1,71.5,1,99.8,0,1,30
AST-247_2024-01-15,AST-247,2024-01-15,Desktop,Finance,Floor 1,Unassigned,1,Active,Needs Attention,6.7,-1,4,4,2,1,4,72,7,83.4,1,94.4,1,1,30
AST-039_2024-02-02,AST-039,2024-02-02,Desktop,Sales,Floor 4,Linda Park,0,Active,Good,6.6,-1,4,0,1,2,0,79,3,52.7,1,95.9,1,1,30
AST-273_2024-02-23,AST-273,2024-02-23,Desktop,Sales,Floor 5,Unassigned,1,Active,Needs Attention,1.8,-1,0,0,2,0,5,41,8,72.9,1,94.4,1,1,30
AST-059_2024-06-05,AST-059,2024-06-05,Laptop,IT,Floor 3,Maria Lopez,0,Active,Needs Attention,2.0,-1,5,4,0,0,5,76,8,50.2,1,98.8,1,1,30
AST-203_2024-01-24,AST-203,2024-01-24,Printer,Finance,Floor 4,Unassigned,1,Active,Needs Attention,5.4,374,3,3,1,0,2,96,3,-1.0,0,94.9,1,1,30
AST-081_2024-05-17,AST-081,2024-05-17,Laptop,Finance,Floor 3,Unassigned,1,Active,Needs Attention,2.0,159,4,4,4,2,1,91,0,59.8,1,97.2,1,1,30
AST-154_2024-02-06,AST-154,2024-02-06,Laptop,Sales,Floor 2,Unassigned,1,Active,Needs Attention,4.7,9,4,2,3,2,3,167,2,84.1,1,94.3,1,1,30
AST-209_2024-02-12,AST-209,2024-02-12,Desktop,HR,Floor 5,John Smith,0,Active,Needs Attention,4.3,-1,2,2,3,0,2,172,9,62.1,1,94.5,1,1,30
AST-133_2024-03-31,AST-133,2024-03-31,Laptop,IT,Floor 4,John Smith,0,Active,Needs Attention,6.0,260,2,2,5,1,0,82,6,75.6,1,96.2,1,1,30
AST-132_2024-02-15,AST-132,2024-02-15,Desktop,Sales,Floor 1,Unassigned,1,Active,Needs Attention,6.3,-1,5,3,3,0,0,119,4,54.2,1,99.0,1,1,30
AST-297_2024-06-05,AST-297,2024-06-05,Desktop,HR,Floor 5,Daniel Kim,0,Active,Fair,0.7,104,5,0,5,0,1,168,4,65.2,1,98.5,0,1,30
AST-194_2024-06-29,AST-194,2024-06-29,Laptop,HR,Floor 1,Kevin Wu,0,Active,Needs Attention,1.5,606,4,1,3,1,5,87,9,71.6,1,99.1,1,1,30
AST-135_2024-06-17,AST-135,2024-06-17,Printer,IT,Floor 4,Sarah Lim,0,Active,Good,2.3,-1,4,0,4,2,4,131,3,-1.0,0,98.1,1,1,30
AST-052_2024-04-30,AST-052,2024-04-30,Printer,Marketing,Floor 2,Unassigned,1,Active,Needs Attention,3.4,535,3,1,1,0,3,70,8,-1.0,0,96.6,1,1,30
AST-171_2024-06-12,AST-171,2024-06-12,Printer,Finance,Floor 5,Tom White,0,Active,Needs Attention,5.6,728,2,2,6,2,5,128,0,-1.0,0,95.8,1,1,30
AST-200_2024-02-26,AST-200,2024-02-26,Laptop,Finance,Floor 3,Daniel Kim,0,Active,Good,5.2,-1,2,0,3,1,2,87,3,58.8,1,96.2,0,0,30
AST-076_2024-05-23,AST-076,2024-05-23,Desktop,Finance,Floor 3,Linda Park,0,Active,Needs Attention,3.1,226,4,3,5,1,4,41,5,78.5,1,98.4,1,1,30
AST-132_2024-02-27,AST-132,2024-02-27,Desktop,Sales,Floor 4,Maria Lopez,0,Active,Needs Attention,2.9,-1,3,1,1,0,5,191,8,76.1,1,99.7,1,1,30
AST-236_2024-02-24,AST-236,2024-02-24,Desktop,IT,Floor 5,Linda Park,0,Active,Fair,2.9,-1,1,1,1,1,2,126,5,68.4,1,95.6,0,0,30
AST-132_2024-04-07,AST-132,2024-04-07,Desktop,Sales,Floor 1,John Smith,0,Active,Fair,6.0,271,0,0,2,1,2,103,5,71.1,1,98.3,0,0,30
AST-300_2024-04-29,AST-300,2024-04-29,Printer,Finance,Floor 4,Bob Lee,0,Active,Fair,1.1,-1,3,0,3,2,4,110,5,-1.0,0,99.8,1,1,30
AST-267_2024-03-06,AST-267,2024-03-06,Printer,Marketing,Floor 3,Kevin Wu,0,Active,Good,3.0,-1,4,0,6,1,2,16,2,-1.0,0,99.5,0,1,30
AST-256_2024-04-28,AST-256,2024-04-28,Desktop,Finance,Floor 4,Maria Lopez,0,Active,Needs Attention,2.1,611,5,0,2,0,1,84,7,62.3,1,96.8,1,1,30
AST-133_2024-02-04,AST-133,2024-02-04,Laptop,IT,Floor 5,Sarah Lim,0,Active,Fair,3.1,-1,3,0,0,1,4,169,5,59.7,1,97.4,0,0,30
AST-160_2024-02-14,AST-160,2024-02-14,Laptop,HR,Floor 3,Linda Park,0,Active,Fair,4.8,598,3,0,0,2,1,54,5,57.1,1,97.1,1,1,30
AST-266_2024-01-18,AST-266,2024-01-18,Laptop,Marketing,Floor 2,Unassigned,1,Active,Needs Attention,2.1,-1,5,2,4,0,0,111,5,64.3,1,98.4,1,1,30
AST-129_2024-03-31,AST-129,2024-03-31,Printer,Sales,Floor 1,Daniel Kim,0,Active,Fair,3.0,79,0,0,0,2,0,2,4,-1.0,0,99.7,1,1,30
AST-246_2024-04-23,AST-246,2024-04-23,Desktop,Finance,Floor 4,John Smith,0,Active,Needs Attention,4.9,681,0,0,4,0,2,135,8,78.7,1,94.5,1,1,30
AST-046_2024-03-02,AST-046,2024-03-02,Desktop,Sales,Floor 3,Alice Tan,0,Active,Needs Attention,3.7,396,4,3,5,0,0,16,10,68.5,1,96.9,1,1,30
AST-073_2024-01-06,AST-073,2024-01-06,Desktop,Finance,Floor 1,Unassigned,1,Active,Needs Attention,0.5,501,5,5,5,0,5,186,2,66.8,1,96.7,1,1,30
AST-214_2024-02-08,AST-214,2024-02-08,Laptop,HR,Floor 1,Alice Tan,0,Active,Fair,3.0,370,1,0,0,2,3,23,6,59.7,1,99.6,1,1,30
AST-261_2024-06-10,AST-261,2024-06-10,Desktop,Finance,Floor 4,John Smith,0,Active,Good,4.6,-1,4,1,0,0,4,39,2,71.3,1,94.3,0,1,30
AST-185_2024-02-09,AST-185,2024-02-09,Printer,Finance,Floor 5,Kevin Wu,0,Active,Fair,1.1,-1,1,0,6,0,1,111,5,-1.0,0,96.9,0,1,30
AST-115_2024-01-11,AST-115,2024-01-11,Desktop,IT,Floor 1,Linda Park,0,Active,Excellent,3.1,488,1,0,3,0,5,68,0,71.5,1,97.6,0,0,30
AST-089_2024-04-30,AST-089,2024-04-30,Laptop,Marketing,Floor 4,Ravi Kumar,0,Active,Needs Attention,3.0,682,5,2,6,1,3,77,6,78.6,1,94.1,1,1,30
AST-052_2024-06-25,AST-052,2024-06-25,Printer,Marketing,Floor 5,Unassigned,1,Active,Excellent,6.2,300,3,0,1,1,2,156,1,-1.0,0,98.7,0,0,30
AST-052_2024-05-05,AST-052,2024-05-05,Printer,Marketing,Floor 3,Unassigned,1,Active,Needs Attention,4.8,-1,0,0,6,1,0,102,10,-1.0,0,99.6,1,1,30
AST-152_2024-03-30,AST-152,2024-03-30,Printer,Sales,Floor 1,Linda Park,0,Active,Needs Attention,3.2,77,3,2,0,0,2,140,7,-1.0,0,97.6,1,1,30
AST-170_2024-01-25,AST-170,2024-01-25,Laptop,Finance,Floor 5,Emma Roy,0,Active,Needs Attention,4.9,654,0,0,0,0,4,162,10,75.6,1,95.7,1,1,30
AST-271_2024-01-24,AST-271,2024-01-24,Laptop,IT,Floor 5,Unassigned,1,Active,Needs Attention,1.4,717,2,2,1,0,3,161,6,52.7,1,94.2,1,1,30
AST-107_2024-06-05,AST-107,2024-06-05,Desktop,Marketing,Floor 1,Chris Tan,0,Active,Needs Attention,4.3,777,3,0,6,0,3,55,9,52.3,1,99.7,1,1,30
AST-049_2024-03-01,AST-049,2024-03-01,Desktop,Marketing,Floor 1,Sarah Lim,0,Active,Excellent,3.9,-1,3,1,2,0,2,147,1,72.2,1,94.6,0,0,30
AST-295_2024-05-14,AST-295,2024-05-14,Laptop,Sales,Floor 2,Daniel Kim,0,Active,Fair,3.6,760,0,0,2,1,0,199,5,63.9,1,95.5,0,0,30
AST-081_2024-01-22,AST-081,2024-01-22,Laptop,Finance,Floor 3,John Smith,0,Active,Excellent,1.2,-1,2,0,1,0,4,156,0,84.4,1,94.7,0,0,30
AST-109_2024-05-27,AST-109,2024-05-27,Laptop,Marketing,Floor 2,Unassigned,1,Active,Needs Attention,4.9,629,0,0,5,2,3,39,9,84.4,1,95.3,1,1,30
AST-081_2024-04-10,AST-081,2024-04-10,Laptop,Finance,Floor 4,Daniel Kim,0,Active,Needs Attention,2.3,-1,5,5,0,0,5,21,4,72.1,1,98.0,1,1,30
AST-201_2024-02-05,AST-201,2024-02-05,Desktop,Sales,Floor 5,Chris Tan,0,Active,Fair,6.0,-1,0,0,6,2,2,94,6,65.6,1,98.5,1,1,30
AST-140_2024-04-29,AST-140,2024-04-29,Laptop,HR,Floor 2,Kevin Wu,0,Active,Fair,4.0,-1,3,1,6,2,4,121,5,66.5,1,94.5,1,1,30
AST-036_2024-06-08,AST-036,2024-06-08,Printer,Finance,Floor 3,Unassigned,1,Active,Needs Attention,0.7,521,3,3,5,2,0,33,3,-1.0,0,95.4,1,1,30
AST-116_2024-03-21,AST-116,2024-03-21,Desktop,Sales,Floor 5,John Smith,0,Active,Fair,4.4,-1,3,1,3,1,4,74,5,76.0,1,98.4,0,0,30
AST-231_2024-01-15,AST-231,2024-01-15,Printer,HR,Floor 3,Maria Lopez,0,Active,Needs Attention,5.6,311,0,0,1,0,1,84,10,-1.0,0,94.5,1,1,30
AST-151_2024-03-24,AST-151,2024-03-24,Desktop,Marketing,Floor 3,Alice Tan,0,Active,Fair,5.6,-1,1,1,3,2,4,99,4,84.7,1,100.0,1,1,30
AST-014_2024-04-13,AST-014,2024-04-13,Laptop,IT,Floor 2,Tom White,0,Active,Good,2.9,55,5,1,4,0,1,29,3,76.1,1,99.6,0,1,30
AST-063_2024-05-01,AST-063,2024-05-01,Desktop,Marketing,Floor 3,Ravi Kumar,0,Active,Excellent,3.6,653,1,1,2,2,4,88,1,82.7,1,98.8,1,1,30
AST-215_2024-05-21,AST-215,2024-05-21,Printer,HR,Floor 5,Unassigned,1,Active,Excellent,2.1,-1,0,0,6,1,4,157,1,-1.0,0,96.9,0,1,30
AST-241_2024-03-07,AST-241,2024-03-07,Printer,IT,Floor 2,Tom White,0,Active,Excellent,5.0,150,1,1,6,2,1,44,0,-1.0,0,95.1,1,1,30
AST-181_2024-05-21,AST-181,2024-05-21,Printer,IT,Floor 1,Daniel Kim,0,Active,Fair,1.3,-1,5,0,4,1,1,20,6,-1.0,0,94.8,0,1,30
AST-171_2024-06-08,AST-171,2024-06-08,Printer,Finance,Floor 5,John Smith,0,Active,Needs Attention,1.8,795,4,2,0,1,4,67,3,-1.0,0,95.6,1,1,30
AST-135_2024-01-28,AST-135,2024-01-28,Printer,IT,Floor 4,Daniel Kim,0,Active,Excellent,1.1,259,4,1,5,0,4,195,1,-1.0,0,98.4,0,1,30
AST-291_2024-01-13,AST-291,2024-01-13,Printer,Sales,Floor 4,Kevin Wu,0,Active,Good,1.2,-1,3,1,2,1,5,153,2,-1.0,0,99.2,0,0,30
AST-268_2024-05-02,AST-268,2024-05-02,Printer,HR,Floor 1,Ravi Kumar,0,Active,Excellent,3.1,762,0,0,3,1,1,194,1,-1.0,0,97.6,0,0,30
AST-161_2024-01-27,AST-161,2024-01-27,Printer,IT,Floor 2,Tom White,0,Active,Needs Attention,2.7,-1,5,0,4,1,0,77,8,-1.0,0,95.4,1,1,30
AST-189_2024-02-09,AST-189,2024-02-09,Printer,Finance,Floor 1,Unassigned,1,Active,Needs Attention,3.9,492,5,1,3,2,4,136,7,-1.0,0,95.2,1,1,30
AST-146_2024-01-17,AST-146,2024-01-17,Printer,Marketing,Floor 3,Maria Lopez,0,Active,Needs Attention,5.6,-1,4,2,5,0,0,39,2,-1.0,0,95.9,1,1,30
AST-077_2024-06-04,AST-077,2024-06-04,Laptop,Sales,Floor 5,Unassigned,1,Active,Needs Attention,6.0,772,3,2,0,1,5,159,6,69.3,1,96.5,1,1,30
AST-219_2024-02-09,AST-219,2024-02-09,Laptop,Sales,Floor 4,Unassigned,1,Active,Needs Attention,2.9,-1,4,4,2,2,4,86,5,72.1,1,96.0,1,1,30
AST-176_2024-03-06,AST-176,2024-03-06,Printer,Finance,Floor 5,Daniel Kim,0,Active,Good,2.1,658,0,0,4,2,5,176,3,-1.0,0,99.8,1,1,30
AST-222_2024-06-11,AST-222,2024-06-11,Desktop,Marketing,Floor 3,Alice Tan,0,Active,Excellent,2.5,-1,5,0,4,0,3,135,1,81.3,1,97.0,0,1,30
AST-179_2024-01-20,AST-179,2024-01-20,Laptop,IT,Floor 3,Chris Tan,0,Active,Excellent,6.9,-1,4,1,6,1,2,118,0,63.3,1,97.0,0,1,30
AST-284_2024-05-11,AST-284,2024-05-11,Laptop,HR,Floor 1,Emma Roy,0,Active,Excellent,5.4,497,1,1,3,1,0,103,1,56.0,1,98.3,0,0,30
AST-027_2024-06-08,AST-027,2024-06-08,Laptop,Finance,Floor 4,Kevin Wu,0,Active,Needs Attention,4.6,314,5,4,0,1,5,44,7,62.2,1,97.4,1,1,30
AST-221_2024-05-19,AST-221,2024-05-19,Printer,HR,Floor 2,Alice Tan,0,Active,Needs Attention,6.2,-1,2,2,2,0,0,36,1,-1.0,0,95.3,1,1,30
AST-171_2024-06-04,AST-171,2024-06-04,Printer,Finance,Floor 4,Alice Tan,0,Active,Needs Attention,4.3,599,5,0,6,1,5,52,10,-1.0,0,97.4,1,1,30
AST-102_2024-06-27,AST-102,2024-06-27,Laptop,HR,Floor 4,Chris Tan,0,Active,Needs Attention,1.8,-1,5,3,2,2,4,23,5,80.1,1,94.9,1,1,30
AST-263_2024-01-04,AST-263,2024-01-04,Printer,Finance,Floor 5,Linda Park,0,Active,Needs Attention,4.6,259,1,1,2,0,1,80,10,-1.0,0,97.6,1,1,30
AST-121_2024-05-11,AST-121,2024-05-11,Laptop,HR,Floor 3,Unassigned,1,Active,Needs Attention,3.5,354,2,2,2,2,1,56,10,66.2,1,98.3,1,1,30
AST-106_2024-01-08,AST-106,2024-01-08,Desktop,IT,Floor 1,Daniel Kim,0,Active,Fair,1.0,666,1,0,0,0,2,6,4,84.2,1,97.8,0,0,30
AST-173_2024-03-05,AST-173,2024-03-05,Laptop,Sales,Floor 1,Kevin Wu,0,Active,Fair,0.8,660,2,1,4,1,2,79,6,64.7,1,96.1,0,0,30
AST-293_2024-03-13,AST-293,2024-03-13,Desktop,Sales,Floor 4,Unassigned,1,Active,Needs Attention,5.2,-1,3,2,0,0,4,190,7,75.8,1,97.1,1,1,30
AST-239_2024-02-11,AST-239,2024-02-11,Printer,Marketing,Floor 2,Unassigned,1,Active,Good,5.6,-1,1,0,0,1,3,94,3,-1.0,0,98.6,0,0,30
AST-009_2024-01-11,AST-009,2024-01-11,Desktop,HR,Floor 1,Alice Tan,0,Active,Needs Attention,5.3,-1,2,2,6,0,1,42,8,80.7,1,94.6,1,1,30
AST-057_2024-02-27,AST-057,2024-02-27,Laptop,IT,Floor 2,Bob Lee,0,Active,Fair,0.7,-1,3,1,3,1,3,74,5,54.3,1,98.9,0,0,30
AST-052_2024-03-28,AST-052,2024-03-28,Printer,Marketing,Floor 2,Ravi Kumar,0,Active,Needs Attention,4.5,256,5,5,3,2,4,187,3,-1.0,0,96.2,1,1,30
AST-034_2024-04-05,AST-034,2024-04-05,Desktop,HR,Floor 1,Sarah Lim,0,Active,Excellent,3.7,277,3,1,3,1,5,37,1,51.3,1,97.9,0,0,30
AST-117_2024-03-19,AST-117,2024-03-19,Laptop,Sales,Floor 1,Unassigned,1,Active,Good,6.7,-1,0,0,6,2,0,60,2,66.9,1,99.6,1,1,30
AST-148_2024-01-03,AST-148,2024-01-03,Desktop,Finance,Floor 4,Emma Roy,0,Active,Needs Attention,0.9,-1,2,0,2,0,5,161,8,75.2,1,99.2,1,1,30
AST-223_2024-06-04,AST-223,2024-06-04,Laptop,HR,Floor 2,Unassigned,1,Active,Needs Attention,5.3,143,3,3,0,1,3,95,0,63.0,1,96.8,1,1,30
AST-080_2024-04-03,AST-080,2024-04-03,Printer,IT,Floor 5,Unassigned,1,Active,Good,1.6,-1,2,0,6,2,0,71,3,-1.0,0,96.9,1,1,30
AST-014_2024-04-13,AST-014,2024-04-13,Laptop,IT,Floor 5,Kevin Wu,0,Active,Good,1.2,58,2,0,3,2,0,186,3,73.1,1,99.2,1,1,30
AST-022_2024-05-05,AST-022,2024-05-05,Printer,Finance,Floor 1,Bob Lee,0,Active,Needs Attention,2.3,425,2,0,3,1,5,66,7,-1.0,0,99.3,1,1,30
AST-026_2024-06-13,AST-026,2024-06-13,Desktop,Marketing,Floor 1,Chris Tan,0,Active,Needs Attention,3.2,553,2,2,2,2,0,90,4,78.4,1,98.0,1,1,30
AST-105_2024-01-04,AST-105,2024-01-04,Desktop,Sales,Floor 4,Maria Lopez,0,Active,Fair,5.8,121,1,0,2,0,4,128,5,53.3,1,99.6,0,0,30
AST-223_2024-03-11,AST-223,2024-03-11,Laptop,HR,Floor 1,Kevin Wu,0,Active,Excellent,6.2,225,5,0,6,1,2,90,0,68.1,1,94.1,0,1,30
AST-248_2024-03-21,AST-248,2024-03-21,Laptop,IT,Floor 1,Tom White,0,Active,Excellent,2.3,-1,4,1,4,0,0,191,1,56.2,1,95.3,0,1,30
AST-100_2024-05-09,AST-100,2024-05-09,Laptop,Marketing,Floor 2,Unassigned,1,Active,Needs Attention,6.2,-1,5,4,1,2,4,163,10,75.9,1,94.6,1,1,30
AST-160_2024-05-22,AST-160,2024-05-22,Laptop,HR,Floor 3,Tom White,0,Active,Excellent,0.7,191,4,0,3,0,3,170,1,55.9,1,96.4,0,1,30
AST-296_2024-03-19,AST-296,2024-03-19,Desktop,IT,Floor 2,Ravi Kumar,0,Active,Needs Attention,6.0,359,4,4,1,2,0,162,5,52.1,1,95.9,1,1,30
AST-085_2024-06-17,AST-085,2024-06-17,Laptop,IT,Floor 4,Chris Tan,0,Active,Needs Attention,2.4,-1,5,1,0,2,0,32,9,77.4,1,94.1,1,1,30
AST-287_2024-05-17,AST-287,2024-05-17,Laptop,IT,Floor 4,Chris Tan,0,Active,Needs Attention,4.8,-1,2,2,4,2,3,69,5,69.7,1,99.6,1,1,30
AST-258_2024-05-02,AST-258,2024-05-02,Laptop,Sales,Floor 1,Maria Lopez,0,Active,Good,4.7,116,2,1,4,0,0,164,3,62.5,1,95.9,0,0,30
AST-026_2024-03-06,AST-026,2024-03-06,Desktop,Marketing,Floor 2,Unassigned,1,Active,Fair,5.5,620,0,0,1,0,4,175,4,62.5,1,96.0,0,0,30
AST-057_2024-05-17,AST-057,2024-05-17,Laptop,IT,Floor 5,Chris Tan,0,Active,Needs Attention,1.2,-1,3,3,1,0,4,160,8,60.1,1,97.2,1,1,30
AST-235_2024-06-01,AST-235,2024-06-01,Laptop,HR,Floor 4,Emma Roy,0,Active,Excellent,5.1,-1,0,0,4,1,0,8,1,69.7,1,97.3,0,0,30
AST-237_2024-02-17,AST-237,2024-02-17,Laptop,IT,Floor 5,Unassigned,1,Active,Good,6.6,-1,2,0,2,2,4,78,3,70.4,1,99.9,1,1,30
AST-101_2024-02-25,AST-101,2024-02-25,Desktop,HR,Floor 2,Unassigned,1,Active,Needs Attention,4.5,-1,5,3,5,0,1,78,2,50.1,1,95.7,1,1,30
AST-217_2024-02-04,AST-217,2024-02-04,Printer,Sales,Floor 2,Alice Tan,0,Active,Needs Attention,2.5,-1,0,0,3,2,1,106,8,-1.0,0,96.0,1,1,30
AST-151_2024-06-24,AST-151,2024-06-24,Desktop,Marketing,Floor 4,Sarah Lim,0,Active,Needs Attention,6.9,322,4,3,2,0,3,116,6,66.0,1,97.4,1,1,30
AST-066_2024-02-15,AST-066,2024-02-15,Desktop,HR,Floor 4,Kevin Wu,0,Active,Needs Attention,5.0,717,2,2,2,1,5,109,10,61.1,1,98.0,1,1,30
AST-133_2024-06-11,AST-133,2024-06-11,Laptop,IT,Floor 3,Tom White,0,Active,Needs Attention,3.5,655,5,2,3,2,4,77,1,62.2,1,96.9,1,1,30
AST-013_2024-03-05,AST-013,2024-03-05,Laptop,HR,Floor 4,Kevin Wu,0,Active,Needs Attention,4.1,71,3,0,6,1,3,150,9,70.5,1,96.7,1,1,30
AST-285_2024-06-27,AST-285,2024-06-27,Desktop,Finance,Floor 3,Daniel Kim,0,Active,Needs Attention,2.6,551,5,2,3,1,2,136,1,53.4,1,94.6,1,1,30
AST-109_2024-03-06,AST-109,2024-03-06,Laptop,Marketing,Floor 1,Linda Park,0,Active,Needs Attention,1.3,447,3,2,4,2,5,50,1,56.6,1,98.5,1,1,30
AST-203_2024-05-26,AST-203,2024-05-26,Printer,Finance,Floor 2,Unassigned,1,Active,Good,2.1,651,0,0,0,2,4,142,3,-1.0,0,95.8,1,1,30
AST-016_2024-03-19,AST-016,2024-03-19,Printer,HR,Floor 2,Maria Lopez,0,Active,Needs Attention,3.7,-1,2,2,3,0,2,152,0,-1.0,0,99.7,1,1,30
AST-013_2024-04-06,AST-013,2024-04-06,Laptop,HR,Floor 2,John Smith,0,Active,Needs Attention,0.6,8,4,4,1,2,4,68,8,62.2,1,98.8,1,1,30
AST-265_2024-06-15,AST-265,2024-06-15,Desktop,IT,Floor 4,John Smith,0,Active,Needs Attention,3.1,-1,4,2,6,2,1,130,10,84.6,1,95.1,1,1,30
AST-128_2024-03-31,AST-128,2024-03-31,Printer,Finance,Floor 3,Ravi Kumar,0,Active,Needs Attention,6.4,402,2,2,2,0,0,102,7,-1.0,0,95.5,1,1,30
AST-258_2024-06-09,AST-258,2024-06-09,Laptop,Sales,Floor 5,Unassigned,1,Active,Needs Attention,2.1,335,4,4,0,0,5,155,10,70.1,1,99.6,1,1,30
AST-104_2024-06-10,AST-104,2024-06-10,Desktop,Sales,Floor 5,Unassigned,1,Active,Fair,4.2,624,3,1,0,2,4,156,4,51.3,1,99.9,1,1,30
AST-273_2024-05-15,AST-273,2024-05-15,Desktop,Sales,Floor 3,Bob Lee,0,Active,Needs Attention,3.8,-1,5,4,4,0,5,146,2,70.2,1,94.9,1,1,30
AST-233_2024-05-09,AST-233,2024-05-09,Desktop,Sales,Floor 4,Sarah Lim,0,Active,Good,5.9,-1,1,0,1,2,3,169,3,84.5,1,96.4,1,1,30
AST-128_2024-01-27,AST-128,2024-01-27,Printer,Finance,Floor 2,Ravi Kumar,0,Active,Needs Attention,2.0,-1,5,5,3,1,2,113,10,-1.0,0,99.3,1,1,30
AST-156_2024-02-28,AST-156,2024-02-28,Printer,HR,Floor 2,Kevin Wu,0,Active,Excellent,5.7,-1,3,1,3,1,0,135,0,-1.0,0,94.5,0,0,30
AST-041_2024-04-05,AST-041,2024-04-05,Desktop,Finance,Floor 5,Ravi Kumar,0,Active,Needs Attention,4.6,-1,2,0,6,0,1,118,7,67.7,1,96.2,1,1,30
AST-300_2024-01-11,AST-300,2024-01-11,Printer,Finance,Floor 5,Unassigned,1,Active,Needs Attention,6.7,-1,3,3,6,0,3,193,1,-1.0,0,94.8,1,1,30
AST-007_2024-01-03,AST-007,2024-01-03,Desktop,Finance,Floor 3,John Smith,0,Active,Excellent,4.3,-1,2,1,6,0,4,161,0,78.7,1,98.4,0,1,30
AST-145_2024-05-11,AST-145,2024-05-11,Desktop,IT,Floor 5,Daniel Kim,0,Active,Good,1.2,-1,2,0,2,0,1,154,2,72.5,1,97.5,0,0,30
AST-177_2024-03-29,AST-177,2024-03-29,Laptop,Marketing,Floor 3,Kevin Wu,0,Active,Fair,3.2,6,3,1,1,1,3,128,5,80.6,1,97.0,0,0,30
AST-037_2024-05-04,AST-037,2024-05-04,Desktop,IT,Floor 5,Bob Lee,0,Active,Needs Attention,4.6,690,3,2,2,1,4,180,10,73.4,1,99.6,1,1,30
AST-299_2024-02-25,AST-299,2024-02-25,Desktop,Finance,Floor 2,Ravi Kumar,0,Active,Good,1.9,642,0,0,5,0,4,188,3,53.6,1,96.1,0,1,30
AST-159_2024-03-16,AST-159,2024-03-16,Desktop,Sales,Floor 4,Alice Tan,0,Active,Needs Attention,6.7,-1,3,0,1,0,0,179,10,68.2,1,96.3,1,1,30
AST-227_2024-06-11,AST-227,2024-06-11,Laptop,HR,Floor 3,Kevin Wu,0,Active,Needs Attention,6.9,-1,2,2,0,1,3,3,10,60.6,1,99.7,1,1,30
AST-067_2024-06-05,AST-067,2024-06-05,Printer,IT,Floor 4,Kevin Wu,0,Active,Needs Attention,6.1,94,3,3,1,2,3,187,3,-1.0,0,99.8,1,1,30
AST-042_2024-04-27,AST-042,2024-04-27,Desktop,Marketing,Floor 1,Linda Park,0,Active,Needs Attention,3.6,-1,1,0,1,1,4,26,9,60.7,1,96.9,1,1,30
AST-032_2024-03-06,AST-032,2024-03-06,Printer,Marketing,Floor 5,Tom White,0,Active,Needs Attention,2.2,357,5,2,2,0,2,34,7,-1.0,0,97.3,1,1,30
AST-274_2024-02-27,AST-274,2024-02-27,Laptop,Marketing,Floor 5,Emma Roy,0,Active,Needs Attention,4.6,446,5,4,3,0,0,2,4,54.5,1,99.5,1,1,30
AST-063_2024-01-31,AST-063,2024-01-31,Desktop,Marketing,Floor 2,Unassigned,1,Active,Needs Attention,4.3,-1,2,2,5,1,5,89,2,76.4,1,99.7,1,1,30
AST-293_2024-03-15,AST-293,2024-03-15,Desktop,Sales,Floor 3,Unassigned,1,Active,Needs Attention,1.8,-1,5,5,2,2,5,134,0,57.9,1,97.3,1,1,30
AST-237_2024-01-01,AST-237,2024-01-01,Laptop,IT,Floor 4,Emma Roy,0,Active,Needs Attention,4.2,-1,1,0,2,2,4,35,7,62.0,1,98.8,1,1,30
AST-111_2024-05-23,AST-111,2024-05-23,Laptop,HR,Floor 5,John Smith,0,Active,Fair,4.8,466,0,0,2,1,1,34,6,72.8,1,99.5,0,0,30
AST-226_2024-02-25,AST-226,2024-02-25,Desktop,Sales,Floor 2,Unassigned,1,Active,Fair,1.2,410,3,0,4,2,4,75,4,65.6,1,98.7,1,1,30
AST-284_2024-06-04,AST-284,2024-06-04,Laptop,HR,Floor 1,Tom White,0,Active,Fair,2.1,-1,0,0,5,0,1,44,5,82.7,1,95.0,0,1,30
AST-218_2024-04-10,AST-218,2024-04-10,Printer,Finance,Floor 3,Unassigned,1,Active,Fair,4.5,-1,1,1,1,0,5,173,6,-1.0,0,96.2,0,0,30
AST-092_2024-04-21,AST-092,2024-04-21,Desktop,HR,Floor 5,Linda Park,0,Active,Needs Attention,4.9,-1,4,2,3,1,2,67,6,64.9,1,97.9,1,1,30
AST-074_2024-01-14,AST-074,2024-01-14,Laptop,Finance,Floor 1,Linda Park,0,Active,Needs Attention,0.8,-1,5,2,4,1,4,160,0,82.9,1,97.8,1,1,30
AST-147_2024-03-21,AST-147,2024-03-21,Desktop,IT,Floor 1,Maria Lopez,0,Active,Fair,3.9,340,4,0,2,1,2,172,6,66.3,1,98.4,0,1,30
AST-289_2024-05-01,AST-289,2024-05-01,Laptop,Marketing,Floor 5,Linda Park,0,Active,Excellent,4.7,708,0,0,2,1,0,147,0,50.4,1,96.1,0,0,30
